h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
h,0.0388442,2.61964,0.0388442,1.85847,1,12,0,3,0.0251,l,2020-12-20,0,0,1,0,-1.8196258,272,19,142,17,76,West Bromwich Albion,EPL,2020
a,0.739845,1.45485,0.739845,1.45485,1,18,1,1,0.7865,d,2020-12-27,0,1,0,1,-0.715005,312,8,75,23,76,West Bromwich Albion,EPL,2020
h,0.43551,1.54225,0.43551,1.54225,1,13,0,5,0.4676,l,2020-12-29,0,0,1,0,-1.1067399999999998,482,14,115,16,76,West Bromwich Albion,EPL,2020
h,0.869874,4.03429,0.869874,4.03429,4,7,0,4,0.0513,l,2021-01-02,0,0,1,0,-3.164416,385,23,161,10,76,West Bromwich Albion,EPL,2020
a,2.46332,1.94358,0.940987,1.94358,7,5,3,2,1.795,w,2021-01-16,1,0,0,3,-1.002593,308,18,115,17,76,West Bromwich Albion,EPL,2020
a,0.464091,2.17512,0.464091,2.17512,5,6,1,2,0.218,l,2021-01-19,0,0,1,0,-1.7110290000000001,280,17,181,13,76,West Bromwich Albion,EPL,2020
h,0.568258,2.24838,0.568258,2.24838,3,15,0,5,0.20400000000000001,l,2021-01-26,0,0,1,0,-1.680122,486,18,118,15,76,West Bromwich Albion,EPL,2020
h,0.994664,1.52044,0.994664,1.52044,0,7,2,2,0.9413,d,2021-01-30,0,1,0,1,-0.525776,319,22,149,17,76,West Bromwich Albion,EPL,2020
a,1.61871,1.35804,1.61871,1.35804,2,12,1,2,1.6209000000000002,l,2021-02-02,0,0,1,0,0.2606700000000002,303,17,115,23,76,West Bromwich Albion,EPL,2020
a,0.698686,1.92997,0.698686,1.92997,3,10,0,2,0.4905,l,2021-02-07,0,0,1,0,-1.231284,341,14,169,22,76,West Bromwich Albion,EPL,2020
h,0.945964,0.423885,0.945964,0.423885,3,9,1,1,1.8589999999999998,d,2021-02-14,0,1,0,1,0.522079,307,12,111,14,76,West Bromwich Albion,EPL,2020
a,1.71922,0.535153,1.71922,0.535153,4,3,0,0,2.4752,d,2021-02-20,0,1,0,1,1.184067,190,10,111,25,76,West Bromwich Albion,EPL,2020
h,0.687091,3.12111,0.687091,1.59881,2,10,1,0,0.1051,w,2021-02-27,1,0,0,3,-0.9117190000000001,314,22,95,25,76,West Bromwich Albion,EPL,2020
h,1.02038,1.40789,1.02038,1.40789,7,8,0,1,1.0187,l,2021-03-04,0,0,1,0,-0.38751,315,19,248,21,76,West Bromwich Albion,EPL,2020
h,1.46503,0.454577,1.46503,0.454577,13,6,0,0,2.2386999999999997,d,2021-03-07,0,1,0,1,1.010453,188,19,150,18,76,West Bromwich Albion,EPL,2020
a,0.513439,1.30694,0.513439,0.545768,8,2,0,1,0.5564,l,2021-03-13,0,0,1,0,-0.03232900000000005,156,29,202,22,76,West Bromwich Albion,EPL,2020
a,1.38315,2.55917,1.38315,2.55917,6,12,5,2,0.6399,w,2021-04-03,1,0,0,3,-1.1760199999999998,326,21,167,27,76,West Bromwich Albion,EPL,2020
h,2.77089,1.5002,2.00972,0.739026,12,9,3,0,2.2443,w,2021-04-12,1,0,0,3,1.2706940000000002,184,24,105,21,76,West Bromwich Albion,EPL,2020
a,0.277126,2.6712,0.277126,2.6712,4,9,0,3,0.1057,l,2021-04-22,0,0,1,0,-2.394074,387,19,114,24,76,West Bromwich Albion,EPL,2020
a,1.56764,2.65394,0.806474,1.89277,3,11,2,2,0.6323,d,2021-04-25,0,1,0,1,-1.086296,226,14,89,18,76,West Bromwich Albion,EPL,2020
h,1.07133,0.844138,1.07133,0.844138,5,8,1,1,1.5879999999999999,d,2021-05-03,0,1,0,1,0.22719199999999984,224,25,163,20,76,West Bromwich Albion,EPL,2020
a,1.83076,1.07042,1.83076,1.07042,2,6,1,3,1.9847,l,2021-05-09,0,0,1,0,0.76034,334,20,149,15,76,West Bromwich Albion,EPL,2020
h,1.14202,2.07854,1.14202,2.07854,3,20,1,2,0.7599,l,2021-05-16,0,0,1,0,-0.9365199999999998,306,14,77,19,76,West Bromwich Albion,EPL,2020
h,1.10741,3.56991,1.10741,2.80874,6,9,1,3,0.1184,l,2021-05-19,0,0,1,0,-1.7013299999999998,150,17,159,17,76,West Bromwich Albion,EPL,2020
a,1.02209,2.49009,1.02209,1.72892,8,9,1,3,0.4264,l,2021-05-23,0,0,1,0,-0.7068300000000001,266,19,111,26,76,West Bromwich Albion,EPL,2020
h,1.39569,1.26267,1.39569,1.26267,1,14,1,0,1.477,w,2020-09-12,1,0,0,3,0.13302000000000014,312,18,83,23,78,Crystal Palace,EPL,2020
a,1.91456,1.09737,1.15339,1.09737,4,9,3,1,2.0159000000000002,w,2020-09-19,1,0,0,3,0.05601999999999996,299,22,86,26,78,Crystal Palace,EPL,2020
h,0.443115,2.27189,0.443115,1.51072,4,3,1,2,0.19469999999999998,l,2020-09-26,0,0,1,0,-1.0676050000000001,349,29,168,23,78,Crystal Palace,EPL,2020
a,0.103249,2.51433,0.103249,0.991996,2,5,0,4,0.0397,l,2020-10-03,0,0,1,0,-0.888747,440,17,138,31,78,Crystal Palace,EPL,2020
h,0.761169,1.0935,0,1.0935,1,7,1,1,1.1033,d,2020-10-18,0,1,0,1,-1.0935,299,22,147,23,78,Crystal Palace,EPL,2020
a,2.81049,1.05258,2.81049,1.05258,9,8,2,1,2.5374000000000003,w,2020-10-24,1,0,0,3,1.75791,323,15,181,29,78,Crystal Palace,EPL,2020
a,0.802767,1.34895,0.802767,1.34895,4,8,0,2,0.887,l,2020-10-30,0,0,1,0,-0.5461830000000001,234,14,374,27,78,Crystal Palace,EPL,2020
h,1.30169,0.847913,1.30169,0.847913,8,6,4,1,1.7482,w,2020-11-07,1,0,0,3,0.453777,352,17,152,37,78,Crystal Palace,EPL,2020
a,1.28331,1.75343,1.28331,1.75343,7,7,0,1,0.995,l,2020-11-23,0,0,1,0,-0.4701200000000001,224,14,255,22,78,Crystal Palace,EPL,2020
h,0.534893,1.27929,0.534893,1.27929,12,4,0,2,0.7053,l,2020-11-27,0,0,1,0,-0.7443970000000001,186,11,269,36,78,Crystal Palace,EPL,2020
a,1.68656,0.567234,1.68656,0.567234,14,7,5,1,2.2483999999999997,w,2020-12-06,1,0,0,3,1.119326,307,25,259,17,78,Crystal Palace,EPL,2020
h,1.84443,1.40792,1.84443,1.40792,10,4,1,1,1.7143,d,2020-12-13,0,1,0,1,0.43650999999999995,214,20,193,18,78,Crystal Palace,EPL,2020
a,1.09108,0.449469,1.09108,0.449469,4,3,1,1,1.9857,d,2020-12-16,0,1,0,1,0.641611,256,24,195,16,78,Crystal Palace,EPL,2020
h,0.489318,2.86902,0.489318,2.86902,4,9,0,7,0.1316,l,2020-12-19,0,0,1,0,-2.379702,478,21,203,28,78,Crystal Palace,EPL,2020
a,0.849086,4.58214,0.849086,4.58214,12,9,0,3,0.0329,l,2020-12-26,0,0,1,0,-3.733054,106,14,246,25,78,Crystal Palace,EPL,2020
h,0.321348,1.72132,0.321348,0.960152,1,4,1,1,0.2835,d,2020-12-28,0,1,0,1,-0.6388039999999999,374,16,138,25,78,Crystal Palace,EPL,2020
h,0.598888,0.323158,0.598888,0.323158,5,7,2,0,1.5596999999999999,w,2021-01-02,1,0,0,3,0.27573,301,24,187,28,78,Crystal Palace,EPL,2020
a,0.709634,0.368554,0.709634,0.368554,2,6,0,0,1.6446,d,2021-01-14,0,1,0,1,0.34108,382,16,178,30,78,Crystal Palace,EPL,2020
a,0.0515836,0.961088,0.0515836,0.961088,3,5,0,4,0.3961,l,2021-01-17,0,0,1,0,-0.9095044000000001,411,5,155,30,78,Crystal Palace,EPL,2020
h,0.629033,3.30321,0.629033,3.30321,12,5,2,3,0.0963,l,2021-01-26,0,0,1,0,-2.6741770000000002,232,20,277,19,78,Crystal Palace,EPL,2020
h,1.36877,0.450907,1.36877,0.450907,5,2,1,0,2.2431,w,2021-01-30,1,0,0,3,0.9178630000000001,351,18,318,17,78,Crystal Palace,EPL,2020
a,0.809312,1.90755,0.809312,1.90755,6,9,2,1,0.6023000000000001,w,2021-02-02,1,0,0,3,-1.098238,336,16,199,21,78,Crystal Palace,EPL,2020
a,0.370278,2.64769,0.370278,2.64769,4,7,0,2,0.13690000000000002,l,2021-02-08,0,0,1,0,-2.277412,490,13,158,23,78,Crystal Palace,EPL,2020
h,0.645616,1.95502,0.645616,1.95502,10,4,0,3,0.4545,l,2021-02-13,0,0,1,0,-1.309404,167,29,195,25,78,Crystal Palace,EPL,2020
a,0.179886,2.59204,0.179886,2.59204,0,13,2,1,0.08990000000000001,w,2021-02-22,1,0,0,3,-2.412154,387,10,131,23,78,Crystal Palace,EPL,2020
h,0.0880148,0.813134,0.0880148,0.813134,1,5,0,0,0.5389999999999999,d,2021-02-28,0,1,0,1,-0.7251192,318,33,206,30,78,Crystal Palace,EPL,2020
h,0.742397,0.584016,0.742397,0.584016,3,8,0,0,1.5098000000000003,d,2021-03-03,0,1,0,1,0.158381,313,19,204,19,78,Crystal Palace,EPL,2020
a,0.559383,2.24159,0.559383,2.24159,1,5,1,4,0.24059999999999998,l,2021-03-07,0,0,1,0,-1.682207,435,30,209,36,78,Crystal Palace,EPL,2020
h,1.30694,0.513439,0.545768,0.513439,2,8,1,0,2.1841999999999997,w,2021-03-13,1,0,0,3,0.03232900000000005,202,22,156,29,78,Crystal Palace,EPL,2020
a,0.603749,2.53386,0.603749,2.53386,12,10,1,1,0.2869,d,2021-04-05,0,1,0,1,-1.9301109999999997,252,17,300,24,78,Crystal Palace,EPL,2020
h,0.602167,3.85472,0.602167,3.85472,0,7,1,4,0.0493,l,2021-04-10,0,0,1,0,-3.252553,445,20,254,30,78,Crystal Palace,EPL,2020
a,0.723112,1.23419,0.723112,1.23419,1,12,1,2,0.8893,l,2021-04-26,0,0,1,0,-0.5110779999999999,298,17,121,27,78,Crystal Palace,EPL,2020
h,0.361866,2.04443,0.361866,2.04443,3,8,0,2,0.2477,l,2021-05-01,0,0,1,0,-1.6825640000000002,402,19,141,26,78,Crystal Palace,EPL,2020
a,2.25382,0.639325,2.25382,0.639325,10,2,2,0,2.4709999999999996,w,2021-05-08,1,0,0,3,1.6144950000000002,270,18,219,29,78,Crystal Palace,EPL,2020
a,1.32586,1.58872,0.56469,1.58872,8,5,1,3,1.133,l,2021-05-11,0,0,1,0,-1.0240299999999998,357,29,128,23,78,Crystal Palace,EPL,2020
h,1.95285,1.2303,1.95285,1.2303,9,13,3,2,1.9828000000000001,w,2021-05-16,1,0,0,3,0.72255,183,26,133,17,78,Crystal Palace,EPL,2020
h,0.998377,1.7945,0.998377,1.7945,6,7,1,3,0.6924,l,2021-05-19,0,0,1,0,-0.796123,305,19,128,13,78,Crystal Palace,EPL,2020
a,0.772317,2.20348,0.772317,2.20348,1,17,0,2,0.3992,l,2021-05-23,0,0,1,0,-1.4311629999999997,335,20,124,23,78,Crystal Palace,EPL,2020
a,1.27062,1.44281,0.509456,1.44281,6,3,3,1,1.2081,w,2020-09-14,1,0,0,3,-0.9333539999999999,292,23,271,29,80,Chelsea,EPL,2020
h,0.904183,2.25211,0.143014,2.25211,1,13,0,2,0.36660000000000004,l,2020-09-20,0,0,1,0,-2.109096,414,11,366,32,80,Chelsea,EPL,2020
a,2.36046,0.911185,2.36046,0.911185,12,3,3,3,2.4217000000000004,d,2020-09-26,0,1,0,1,1.4492749999999996,113,25,449,11,80,Chelsea,EPL,2020
h,2.51433,0.103249,0.991996,0.103249,5,2,4,0,2.9262999999999995,w,2020-10-03,1,0,0,3,0.888747,138,31,440,17,80,Chelsea,EPL,2020
h,1.98708,1.42348,1.98708,1.42348,11,5,3,3,1.8385,d,2020-10-17,0,1,0,1,0.5635999999999999,251,23,336,23,80,Chelsea,EPL,2020
a,0.219906,0.648427,0.219906,0.648427,1,6,0,0,0.7915,d,2020-10-24,0,1,0,1,-0.428521,323,22,375,17,80,Chelsea,EPL,2020
a,1.23077,0.407341,1.23077,0.407341,12,1,3,0,2.1067,w,2020-10-31,1,0,0,3,0.823429,206,23,440,26,80,Chelsea,EPL,2020
h,2.87622,0.743967,2.87622,0.743967,14,5,4,1,2.7167,w,2020-11-07,1,0,0,3,2.132253,145,10,470,16,80,Chelsea,EPL,2020
a,1.81923,0.368286,1.81923,0.368286,8,3,2,0,2.4943,w,2020-11-21,1,0,0,3,1.4509439999999998,124,17,443,15,80,Chelsea,EPL,2020
h,0.974755,0.22689,0.974755,0.22689,4,4,0,0,2.0179,d,2020-11-29,0,1,0,1,0.747865,237,24,388,12,80,Chelsea,EPL,2020
h,4.89472,1.0277,4.89472,1.0277,9,7,3,1,2.946,w,2020-12-05,1,0,0,3,3.86702,297,31,202,22,80,Chelsea,EPL,2020
a,1.00627,1.2216,1.00627,0.460428,6,2,0,1,1.0974,l,2020-12-12,0,0,1,0,0.5458419999999999,103,25,375,20,80,Chelsea,EPL,2020
a,1.56772,0.683783,1.56772,0.683783,6,4,1,2,2.1125000000000003,l,2020-12-15,0,0,1,0,0.883937,227,29,256,13,80,Chelsea,EPL,2020
h,2.41157,0.277737,2.41157,0.277737,9,9,3,0,2.8396,w,2020-12-21,1,0,0,3,2.133833,249,19,307,19,80,Chelsea,EPL,2020
a,2.25414,1.94485,1.49304,1.18368,7,6,1,3,1.6145,l,2020-12-26,0,0,1,0,0.30935999999999986,158,18,258,16,80,Chelsea,EPL,2020
h,1.53701,0.730859,1.53701,0.730859,8,6,1,1,2.0733,d,2020-12-28,0,1,0,1,0.806151,144,28,322,19,80,Chelsea,EPL,2020
h,0.691013,3.18063,0.691013,3.18063,6,11,1,3,0.14800000000000002,l,2021-01-03,0,0,1,0,-2.489617,338,25,402,30,80,Chelsea,EPL,2020
a,1.37939,0.46126,1.37939,0.46126,13,6,1,0,2.1143,w,2021-01-16,1,0,0,3,0.9181299999999999,158,24,424,21,80,Chelsea,EPL,2020
a,0.615727,1.1449,0.615727,1.1449,7,9,0,2,0.8397999999999999,l,2021-01-19,0,0,1,0,-0.529173,188,22,397,22,80,Chelsea,EPL,2020
h,0.663324,0.63192,0.663324,0.63192,6,1,0,0,1.2832999999999999,d,2021-01-27,0,1,0,1,0.03140399999999999,137,32,476,6,80,Chelsea,EPL,2020
h,1.4405,0.390714,1.4405,0.390714,23,4,2,0,2.2206,w,2021-01-31,1,0,0,3,1.0497859999999999,127,20,393,23,80,Chelsea,EPL,2020
a,2.393,0.569446,1.63183,0.569446,13,2,1,0,2.6319,w,2021-02-04,1,0,0,3,1.0623839999999998,267,29,358,29,80,Chelsea,EPL,2020
a,1.64144,0.623045,0.880268,0.623045,9,4,2,1,2.2695000000000003,w,2021-02-07,1,0,0,3,0.2572230000000001,149,14,453,23,80,Chelsea,EPL,2020
h,2.5428,0.432603,2.5428,0.432603,8,1,2,0,2.7429,w,2021-02-15,1,0,0,3,2.1101970000000003,141,22,348,33,80,Chelsea,EPL,2020
a,1.44849,0.496603,0.687319,0.496603,10,0,1,1,2.2822999999999998,d,2021-02-20,0,1,0,1,0.190716,146,35,474,28,80,Chelsea,EPL,2020
h,1.17294,0.35954,1.17294,0.35954,1,4,0,0,2.1529,d,2021-02-28,0,1,0,1,0.8134000000000001,227,26,348,34,80,Chelsea,EPL,2020
a,1.22635,0.247034,1.22635,0.247034,12,10,1,0,2.2693,w,2021-03-04,1,0,0,3,0.9793160000000001,376,30,383,32,80,Chelsea,EPL,2020
h,2.57224,0.270757,1.81107,0.270757,6,0,2,0,2.851,w,2021-03-08,1,0,0,3,1.5403129999999998,219,24,473,26,80,Chelsea,EPL,2020
a,0.971054,0.382957,0.971054,0.382957,12,3,0,0,1.8632,d,2021-03-13,0,1,0,1,0.588097,199,25,290,28,80,Chelsea,EPL,2020
h,2.55917,1.38315,2.55917,1.38315,12,6,2,5,2.1777,l,2021-04-03,0,0,1,0,1.1760199999999998,167,27,326,21,80,Chelsea,EPL,2020
a,3.85472,0.602167,3.85472,0.602167,7,0,4,1,2.9134,w,2021-04-10,1,0,0,3,3.252553,254,30,445,20,80,Chelsea,EPL,2020
h,0.807348,0.459568,0.807348,0.459568,4,6,0,0,1.7026,d,2021-04-20,0,1,0,1,0.34778,212,17,499,33,80,Chelsea,EPL,2020
a,2.52059,0.267123,2.52059,0.267123,7,1,1,0,2.8291999999999997,w,2021-04-24,1,0,0,3,2.2534669999999997,197,18,305,25,80,Chelsea,EPL,2020
h,1.8433,0.290042,1.8433,0.290042,10,9,2,0,2.6106000000000003,w,2021-05-01,1,0,0,3,1.553258,287,25,284,23,80,Chelsea,EPL,2020
a,0.619724,1.79168,0.619724,1.03051,8,10,2,1,0.4444,w,2021-05-08,1,0,0,3,-0.410786,366,20,367,28,80,Chelsea,EPL,2020
h,1.56786,0.692043,1.56786,0.692043,14,3,0,1,2.0693,l,2021-05-12,0,0,1,0,0.8758170000000001,223,11,358,18,80,Chelsea,EPL,2020
h,2.86149,0.832596,2.10032,0.832596,11,5,2,1,2.675,w,2021-05-18,1,0,0,3,1.2677239999999999,195,28,329,30,80,Chelsea,EPL,2020
a,3.43414,0.980413,3.43414,0.219244,19,5,1,2,2.7474,l,2021-05-23,0,0,1,0,3.2148960000000004,133,21,294,16,80,Chelsea,EPL,2020
h,0.861445,1.65911,0.861445,1.65911,5,10,0,2,0.6998,l,2020-09-12,0,0,1,0,-0.7976650000000001,173,27,266,11,81,West Ham,EPL,2020
a,2.06377,1.32902,2.06377,1.32902,4,16,1,2,1.9438,l,2020-09-19,0,0,1,0,0.7347499999999998,420,23,217,17,81,West Ham,EPL,2020
h,3.05703,0.385152,3.05703,0.385152,1,4,4,0,2.8669000000000002,w,2020-09-27,1,0,0,3,2.671878,370,17,221,27,81,West Ham,EPL,2020
a,2.03227,0.456022,2.03227,0.456022,3,2,3,0,2.5276,w,2020-10-04,1,0,0,3,1.576248,376,11,161,22,81,West Ham,EPL,2020
a,1.49992,1.77602,1.49992,1.77602,7,1,3,3,1.1232,d,2020-10-18,0,1,0,1,-0.2761,307,17,246,20,81,West Ham,EPL,2020
h,0.263739,0.892456,0.263739,0.892456,2,13,1,1,0.6767000000000001,d,2020-10-24,0,1,0,1,-0.628717,406,20,157,12,81,West Ham,EPL,2020
a,0.269048,1.56302,0.269048,0.801848,0,12,1,2,0.26940000000000003,l,2020-10-31,0,0,1,0,-0.5327999999999999,460,13,159,23,81,West Ham,EPL,2020
h,1.42614,1.84922,1.42614,1.08806,6,5,1,0,1.0165,w,2020-11-07,1,0,0,3,0.33807999999999994,222,20,303,8,81,West Ham,EPL,2020
a,2.1142,0.692374,2.1142,0.692374,10,7,1,0,2.4273,w,2020-11-22,1,0,0,3,1.4218259999999998,254,17,232,16,81,West Ham,EPL,2020
h,0.571633,2.39051,0.571633,1.62934,2,8,2,1,0.2087,w,2020-11-30,1,0,0,3,-1.0577070000000002,289,23,144,11,81,West Ham,EPL,2020
h,2.53006,1.78708,2.53006,1.78708,5,6,1,3,1.8835,l,2020-12-05,0,0,1,0,0.7429800000000002,402,23,212,16,81,West Ham,EPL,2020
a,1.7851,1.56644,1.7851,0.805276,7,8,2,1,1.5046000000000002,w,2020-12-11,1,0,0,3,0.9798239999999999,327,13,130,24,81,West Ham,EPL,2020
h,0.449469,1.09108,0.449469,1.09108,3,4,1,1,0.6990000000000001,d,2020-12-16,0,1,0,1,-0.641611,195,16,256,24,81,West Ham,EPL,2020
a,0.277737,2.41157,0.277737,2.41157,9,9,0,3,0.09519999999999999,l,2020-12-21,0,0,1,0,-2.133833,307,19,249,19,81,West Ham,EPL,2020
h,1.38877,1.50551,1.38877,1.50551,6,5,2,2,1.2597,d,2020-12-27,0,1,0,1,-0.11673999999999984,333,18,198,19,81,West Ham,EPL,2020
a,1.07246,0.670996,1.07246,0.670996,7,7,0,0,1.7353,d,2020-12-29,0,1,0,1,0.40146399999999993,321,19,150,19,81,West Ham,EPL,2020
a,1.19713,0.371045,1.19713,0.371045,4,5,1,0,2.1591,w,2021-01-01,1,0,0,3,0.826085,348,20,202,18,81,West Ham,EPL,2020
h,1.73397,0.395668,1.73397,0.395668,4,5,1,0,2.4631,w,2021-01-16,1,0,0,3,1.338302,202,21,174,19,81,West Ham,EPL,2020
h,2.17512,0.464091,2.17512,0.464091,6,5,2,1,2.6555,w,2021-01-19,1,0,0,3,1.7110290000000001,181,13,280,17,81,West Ham,EPL,2020
a,3.30321,0.629033,3.30321,0.629033,5,12,3,2,2.8491000000000004,w,2021-01-26,1,0,0,3,2.6741770000000002,277,19,232,20,81,West Ham,EPL,2020
h,0.883061,2.05809,0.883061,2.05809,2,13,1,3,0.4976,l,2021-01-31,0,0,1,0,-1.1750289999999999,462,11,209,17,81,West Ham,EPL,2020
a,1.79064,0.741154,1.79064,0.741154,6,7,3,1,2.1437,w,2021-02-03,1,0,0,3,1.049486,259,15,170,22,81,West Ham,EPL,2020
a,0.943539,1.60884,0.943539,1.60884,2,12,0,0,0.8585,d,2021-02-06,0,1,0,1,-0.665301,351,15,174,16,81,West Ham,EPL,2020
h,2.32735,0.926652,1.56618,0.926652,2,9,3,0,2.3964000000000003,w,2021-02-15,1,0,0,3,0.6395279999999999,246,14,246,17,81,West Ham,EPL,2020
h,1.09246,0.770706,1.09246,0.770706,2,8,2,1,1.7996999999999999,w,2021-02-21,1,0,0,3,0.321754,299,26,105,17,81,West Ham,EPL,2020
a,1.92892,0.760574,1.92892,0.760574,2,5,1,2,2.4105,l,2021-02-27,0,0,1,0,1.168346,354,16,239,20,81,West Ham,EPL,2020
h,2.37556,1.34971,1.45364,1.34971,2,11,2,0,2.1737,w,2021-03-08,1,0,0,3,0.10393000000000008,330,23,141,22,81,West Ham,EPL,2020
a,0.463737,1.70128,0.463737,1.70128,6,12,0,1,0.44430000000000003,l,2021-03-14,0,0,1,0,-1.2375429999999998,319,16,227,23,81,West Ham,EPL,2020
h,2.50629,1.35217,2.50629,1.35217,5,10,3,3,2.2377000000000002,d,2021-03-21,0,1,0,1,1.1541199999999998,289,20,159,13,81,West Ham,EPL,2020
a,1.59694,1.95649,1.59694,1.95649,4,4,3,2,1.1146,w,2021-04-05,1,0,0,3,-0.35955000000000004,381,19,151,20,81,West Ham,EPL,2020
h,1.02408,1.17188,1.02408,1.17188,4,7,3,2,1.2339,w,2021-04-11,1,0,0,3,-0.14779999999999993,353,14,212,31,81,West Ham,EPL,2020
a,2.06741,2.4314,1.30624,2.4314,3,1,2,3,1.0937999999999999,l,2021-04-17,0,0,1,0,-1.12516,155,16,305,16,81,West Ham,EPL,2020
h,0.267123,2.52059,0.267123,2.52059,1,7,0,1,0.10250000000000001,l,2021-04-24,0,0,1,0,-2.2534669999999997,305,25,197,18,81,West Ham,EPL,2020
a,2.42477,1.68312,2.42477,0.921949,7,4,2,1,1.8791000000000002,w,2021-05-03,1,0,0,3,1.502821,175,16,251,17,81,West Ham,EPL,2020
h,1.09704,1.56222,1.09704,1.56222,7,6,0,1,0.9518,l,2021-05-09,0,0,1,0,-0.4651799999999999,172,27,336,22,81,West Ham,EPL,2020
a,1.92378,0.922587,1.92378,0.922587,10,10,1,1,2.1406,d,2021-05-15,0,1,0,1,1.001193,353,19,272,20,81,West Ham,EPL,2020
a,3.56991,1.10741,2.80874,1.10741,9,6,3,1,2.8157,w,2021-05-19,1,0,0,3,1.7013299999999998,159,17,150,17,81,West Ham,EPL,2020
h,1.98344,1.35179,1.98344,1.35179,2,10,3,0,1.8246,w,2021-05-23,1,0,0,3,0.63165,302,17,111,18,81,West Ham,EPL,2020
h,0.822944,1.26793,0.822944,1.26793,9,5,0,1,0.9577,l,2020-09-13,0,0,1,0,-0.444986,374,33,309,19,82,Tottenham,EPL,2020
a,2.28004,2.27708,2.28004,1.51591,3,4,5,2,1.3870999999999998,w,2020-09-20,1,0,0,3,0.76413,248,23,234,27,82,Tottenham,EPL,2020
h,3.18765,0.942726,3.18765,0.181557,6,4,1,1,2.7474,d,2020-09-27,0,1,0,1,3.006093,184,19,357,10,82,Tottenham,EPL,2020
a,3.3017,0.873435,2.54054,0.112267,8,3,6,1,2.7894,w,2020-10-04,1,0,0,3,2.428273,227,34,477,24,82,Tottenham,EPL,2020
h,1.77602,1.49992,1.77602,1.49992,1,7,3,3,1.5810000000000002,d,2020-10-18,0,1,0,1,0.2761,246,20,307,17,82,Tottenham,EPL,2020
a,0.797344,0.95045,0.797344,0.95045,6,4,1,0,1.1995,w,2020-10-26,1,0,0,3,-0.15310599999999996,176,18,342,23,82,Tottenham,EPL,2020
h,1.97236,0.324457,1.21119,0.324457,3,7,2,1,2.6927,w,2020-11-01,1,0,0,3,0.886733,287,30,207,14,82,Tottenham,EPL,2020
a,1.87063,0.799352,1.87063,0.799352,4,6,1,0,2.2041,w,2020-11-08,1,0,0,3,1.071278,142,19,263,16,82,Tottenham,EPL,2020
h,0.761142,1.66325,0.761142,1.66325,2,9,2,0,0.6779,w,2020-11-21,1,0,0,3,-0.9021079999999999,295,20,164,25,82,Tottenham,EPL,2020
a,0.22689,0.974755,0.22689,0.974755,4,4,0,0,0.6184000000000001,d,2020-11-29,0,1,0,1,-0.747865,388,12,237,24,82,Tottenham,EPL,2020
h,0.390629,0.595216,0.390629,0.595216,1,11,2,0,1.052,w,2020-12-06,1,0,0,3,-0.20458699999999996,316,16,153,30,82,Tottenham,EPL,2020
a,1.40792,1.84443,1.40792,1.84443,4,10,1,1,1.0252000000000001,d,2020-12-13,0,1,0,1,-0.43650999999999995,193,18,214,20,82,Tottenham,EPL,2020
a,1.5161,1.21783,1.5161,1.21783,0,18,1,2,1.6435,l,2020-12-16,0,0,1,0,0.29827000000000004,379,21,125,17,82,Tottenham,EPL,2020
h,0.945932,1.74772,0.945932,0.986554,5,13,0,2,0.7026,l,2020-12-20,0,0,1,0,-0.04062200000000005,199,21,271,23,82,Tottenham,EPL,2020
a,0.408109,0.742598,0.408109,0.742598,5,5,1,1,0.9535,d,2020-12-27,0,1,0,1,-0.334489,301,18,272,41,82,Tottenham,EPL,2020
h,2.5286,1.15626,1.76744,1.15626,7,11,3,0,2.2944,w,2021-01-02,1,0,0,3,0.6111799999999998,365,30,139,26,82,Tottenham,EPL,2020
h,3.14372,1.05329,3.14372,1.05329,3,7,1,1,2.6103,d,2021-01-13,0,1,0,1,2.09043,258,31,299,32,82,Tottenham,EPL,2020
a,1.28385,0.978133,1.28385,0.978133,8,5,3,1,1.6108,w,2021-01-17,1,0,0,3,0.3057169999999999,187,18,359,28,82,Tottenham,EPL,2020
h,0.104586,2.58798,0.104586,2.58798,0,11,1,3,0.0264,l,2021-01-28,0,0,1,0,-2.483394,311,21,364,25,82,Tottenham,EPL,2020
a,0.372524,1.77386,0.372524,1.77386,6,21,0,1,0.3337,l,2021-01-31,0,0,1,0,-1.401336,194,16,293,31,82,Tottenham,EPL,2020
h,0.569446,2.393,0.569446,1.63183,2,13,0,1,0.243,l,2021-02-04,0,0,1,0,-1.0623839999999998,358,29,267,29,82,Tottenham,EPL,2020
h,1.92997,0.698686,1.92997,0.698686,10,3,2,0,2.3049,w,2021-02-07,1,0,0,3,1.231284,169,22,341,14,82,Tottenham,EPL,2020
a,0.4235,2.46219,0.4235,1.70102,1,17,0,3,0.1681,l,2021-02-13,0,0,1,0,-1.27752,393,20,296,31,82,Tottenham,EPL,2020
a,0.770706,1.09246,0.770706,1.09246,8,2,1,2,0.8571,l,2021-02-21,0,0,1,0,-0.321754,105,17,299,26,82,Tottenham,EPL,2020
h,2.35788,0.603212,2.35788,0.603212,4,7,4,0,2.5732999999999997,w,2021-02-28,1,0,0,3,1.7546680000000001,235,11,420,34,82,Tottenham,EPL,2020
